Article_ID,Title,Summary
631c6a97-b825-4715-9fce-a304214f7190,"TITLE: China to never forget NATO bombing of Chinese embassy in Belgrade — Xi Jinping. OPENING: The Chinese leader noted that the China-Serbia friendship, sealed with blood, will remain in the common memory of the Chinese and Serbian peoples",
947de549-83e9-4244-b963-9a6921313975,TITLE: Kerala CM Pinarayi Vijayan Congratulates Xi Jinping On Re-Election As Chinese President. OPENING: Thiruvananthapuram: Kerala Chief Minister Pinarayi Vijayan on Sunday congratulated Xi Jinping on his re-election as the Chinese President. Taking to his officia...,
1b65b649-ed9b-4eec-8465-627c284601da,TITLE: China’s Xi Jinping backs ‘just cause’ of Palestinian statehood. OPENING: President Xi Jinping says China backs the Palestinian struggle for statehood as Palestinian Authority President Mahmoud Abbas arrived for a three-day visit...,
3830ece5-8b46-457c-b925-b61fd6fbbe3b,"TITLE: Trend toward mutually beneficial cooperation unstoppable — Xi Jinping. OPENING: Addressing the participants of the forum, the Chinese president said that cooperation in the Belt and Road project pursued development goals, was aimed at yield...",
08383542-cd53-48b0-b4bf-720b12149ad4,TITLE: Xi Jinping elected delegate to 20th CPC National Congress. OPENING: The Communist Party of China (CPC) Guangxi Zhuang autonomous regional congress was held in Nanning city from Thursday to Friday to elect the region's delegates ...,
d8fd06e4-56cc-41e8-95eb-31d0211e1a24,"TITLE: Xi Jinping leads CPC leadership in meeting the press. OPENING: Xi Jinping, general secretary of the Central Committee of the Communist Party of China (CPC), led the other members of the Standing Committee of the Political B...",
0b3fea9b-f2f4-4851-bab4-a7b9c08380e8,"TITLE: China's Xi Jinping targets Trump at military parade, says, 'World must never return to...'. OPENING: In a veiled dig at rival Donald Trump, Chinese President Xi Jinping said on Wednesday, i.e., September 3, that the world",
6241e925-7cdd-47b2-bc3e-2d48fe155a13,"TITLE: Xi Jinping says China willing to enhance cooperation with Eurasian countries. OPENING: Xi Jinping recalled that during his visit to Russia in March, he and Russian President Vladimir Putin agreed to cooperate in order to interconnect the Belt and ...",
c12ff101-1b66-4a7d-9e2f-da51c192d35e,"TITLE: Starmer Meets Xi Jinping. OPENING: Starmer has just met Chinese President Xi Jinping at the G20 summit in Rio de Janeiro, promising a ""consistent, durable, respectful"" relationship with the",
a3a4b0fc-4761-4ed0-bbb5-f22f49a120ce,TITLE: Forging the ‘New Era’: The Temporal Politics of Xi Jinping. OPENING: The “new era” – connoting a fundamental historical shift – has been systematically fused with the persona of Xi in Chinese official discourse.,
2a2fbba1-9652-4b45-842a-62a8a13569ff,TITLE: Xi Jinping unexpectedly pulls out of BRICS summit speech in 'extraordinary' move. OPENING: The Chinese leader has flown out to South Africa for the summit but asked his commerce minister to read out his remarks.,
0243867b-3dee-4ba9-8b82-a559351179ef,"TITLE: Xi Jinping replaces Mao Zedong as China’s most influential leader. OPENING: Beijing [China], October 24 (ANI): While securing the third term at the China’s Communist Party’s (CCP) 20th congress, Chinese President Xi Jinping replaced...",
68435272-e185-41f8-b07a-efaab9c065f8,"TITLE: Biden Calls Chinese President Xi Jinping A ""Dictator"". OPENING: U.S. President Joe Biden on Tuesday called Chinese President Xi Jinping a dictator, adding that Xi was very embarrassed when a Chinese balloon was blown off cou...",
883f4c31-60a9-46af-b280-55504970d0ef,TITLE: When Xi Jinping meets Joe Biden. OPENING: Thaw in US-China relations would calm economic and political nerves in world capitals. Delhi too would be relieved,
e9e3c8fc-78ef-4739-8bc4-ef5b3f41e0f4,"TITLE: PM, Xi Jinping Skip Informal Dinner, Group Events Ahead Of Key Summit. OPENING: Prime Minister Narendra Modi landed late on Thursday evening in Samarkand, ruling out his participation in the pre-summit events of the Shanghai Cooperation Org...",
d36bd974-cbc5-4e72-ba42-125da8ceab6d,TITLE: President Xi Jinping extends festive greetings ahead of Chinese New Year. OPENING: BEIJING: Chinese President Xi Jinping visited ordinary Chinese people and joined them in preparing for the Chinese New Year during an inspection trip to the nor...,
c92efbea-1200-47ab-a64a-98a8b8b7a1d5,"TITLE: Xi Jinping was not 'criticising' Justin Trudeau at G20 Summit, says China. OPENING: A video is going viral in which Chinese President Xi Jinping is seen confronting Canadian PM Justin Trudeau over alleged leaks of their closed-door meeting at ...",
9eed4aad-c6fc-4ac3-ba9f-a3692e56b33b,"TITLE: Don't Cross ""Red Line"": Xi Jinping Warns Joe Biden On Taiwan. OPENING: Chinese President Xi Jinping warned his US counterpart Joe Biden not to cross Beijing's",
69387163-ba00-480b-b7d8-b31b8ad4531a,"TITLE: Biden will meet with China's Xi Jinping next month, White House says. OPENING: President Joe Biden will meet with Chinese President Xi Jinping next month, the White House says.",
fff9133f-4025-4dae-a8d5-c0f2162fc695,"TITLE: China-Russia cooperation boon for global governance — Xi Jinping. OPENING: ""Our countries closely interact within the UN, the Shanghai Cooperation Organization, BRICS and other international platforms,"" the Chinese leader said",
0178943a-92d1-4274-ae4f-7da70c6576bd,TITLE: Putin plans to meet with Xi Jinping soon. OPENING: The Russian president revealed that the Chinese leader considers him his friend,
2412b588-8c24-46ab-b6fe-364b31322e6e,"TITLE: China to boost trade in services with Belt and Road countries — Xi Jinping. OPENING: According to Xi Jinping, Beijing is ready to promote innovations and exchanges in the service sector together with other countries to put the global economy on ...",
563b9ab2-4e52-433d-869c-f450003d1025,"TITLE: Did Xi Jinping snub Narendra Modi during his visit to China?. OPENING: In the wake of the Shanghai Co-operation Organisation summit, attended by more than 20 world leaders earlier this week, some internet users are claiming that In...",
e6a36a32-0e4a-44e0-aeb4-2b536eccea19,TITLE: Turkmen President Berdimuhamedov extends invitation to China’s Xi Jinping. OPENING: The terms of the meeting would be agreed upon later via diplomatic channels,
48495a5f-705a-46bc-8c28-0b5c36c6bd9c,"TITLE: Putin, Xi Jinping to attend G20 Summit in Bali: Indonesian President. OPENING: Bali [Indonesia], August 19 (ANI): Russian President Vladimir Putin as well as his Chinese counterpart, Xi Jinping, will visit the upcoming G20 Summit in Bali, ...",
e795b2c9-e539-4158-888a-ae72d19f4f20,"TITLE: Putin wishes new successes to Xi Jinping, entire friendly China. OPENING: The Russian leader noted a sustainable social and economic development and strengthening of China’s international positions under the leadership of Xi Jinping",
8bd1c609-58c1-4b2a-83b2-ec1019be9196,"TITLE: What Xi Jinping Told Elon Musk About Tesla's Development In China. OPENING: China's President Xi Jinping told Tesla CEO Elon Musk that he supports Tesla's development in China, according to a statement from the auto maker's Weibo Accoun...",
f55b13da-5c92-44a7-a5f5-d6603c279ed6,TITLE: Provincial “Ideological Liberation” Campaign Calls for “Unswerving Alignment” with Xi Jinping. OPENING: A provincial campaign to jumpstart cadres out of timidity and “formalism” raised hackles online for framing “ideological liberation” as adherence to Xi ...,
a5350645-3fec-4ea8-b03f-6787420783ae,TITLE: Xi Jinping says China to support Saudi Arabia-Iran dialogue. OPENING: Chinese President Xi Jinping on Tuesday during a telephone conversation with Saudi Arabia’s Crown Prince Mohammed bin Salman Al Saud said that Beijing,
a7a4b2db-76b9-462e-b5e8-69d467c0b247,"TITLE: Chinese President Xi Jinping says willing to work with United States for mutual benefit. OPENING: As major powers, China and the United States should strengthen communication and cooperation to help provide stability to the world, Xi Jinping said in a messag...",
fdf8dd06-825a-418b-9692-80bef468fb32,"TITLE: Jaishankar meets Xi Jinping. OPENING: BEIJING, July 15: External Affairs Minister S Jaishankar and his counterparts from the SCO member nations on Tuesday met Chinese President Xi Jinping. Follow th...",
bfa192ec-083c-4be6-bb96-d38509282986,TITLE: Xi Jinping holds telephone conversation with Putin — TV. OPENING: The Chinese leader highlighted the importance of long-term diplomacy and the national development strategies of China and Russia,
35c02d1f-0bf6-476f-bf57-3680295126b2,"TITLE: Chinese President Xi Jinping and his wife arrive in Serbia. OPENING: Serbia, May 8 : Chinese President Xi Jinping arrived in Belgrade on Tuesday to pay a state visit to Serbia. Serbian Air Force sent two fighter jets to escort Xi...",
86a48297-1022-448d-8264-da3b07a2784f,TITLE: Meeting with PRC President Xi Jinping. OPENING: Vladimir Putin and President of the People’s Republic of China Xi Jinping held bilateral talks on the sidelines of the SCO Summit in Samarkand.,
1371529d-22f3-4977-9c71-002057a5a2e9,TITLE: China: Xi Jinping secures record third term as President. OPENING: Xi Jinping becomes the first leader of the ruling Communist Party after party founder Mao Zedong to get re-elected for an unprecedented third term in power with...,
e30e0986-cb93-4411-a02a-6ace58be3b02,"TITLE: Joe Biden, Xi Jinping: He's A Dictator: Joe Biden Shortly After Key Summit With Xi Jinping. OPENING: US President Joe Biden said after a summit with Xi Jinping Wednesday that he still considers the Chinese president a ""dictator"", after he sparked fury from Beij...",
2e113285-232b-4096-89fb-2005d77f1351,"TITLE: Trump says 'always liked' Xi Jinping, but dealing with him 'extremely hard'. OPENING: On June 2, the White House said that Trump and Xi Jinping might have a telephone conversation this week",
934330a9-5cf6-4439-86fc-d69d367b382e,"TITLE: Xi Jinping to make state visit to Russia on March 20-22 — Kremlin. OPENING: The Kremlin press service specified that ""a number of important bilateral documents will be signed"" during the Chinese leader’s visit",
8afd51bb-d02c-4246-bb18-d891e67a0bf9,"TITLE: Crypto markets surge as Trump confirms October 31 summit with Xi Jinping. OPENING: United States President Donald Trump confirms he will meet with China's President Xi Jinping in October, and crypto markets rally in response.",
0307831a-c940-473e-9b90-12f6ba0cfc6e,"TITLE: Putin hosting state dinner for Xi Jinping. OPENING: The menu is usually based on Russian meals, but often it also includes national dishes of the guest's country",
08f01360-9244-4693-87a4-e7729d0c4d3c,"TITLE: Xi Jinping: Xi Jinping: China must oppose pro-Taiwan independent forces. OPENING: China News: Xi Jinping, president of China, delivered a speech on national security Monday. In it, he emphasized the importance of enhancing national security a...",
df2bc83c-9d1a-4220-9e56-3fa730b56ebf,TITLE: Putin says he will discuss situation around Ukraine with Xi Jinping. OPENING: The Russian president pointed out that the program of his state visit to China is quite rich,
6e506bb6-f843-4ca9-9660-7249ad4c8183,"TITLE: Chinese President Xi Jinping suffering from cerebral aneurysm, suggest reports. OPENING: Chinese President Xi Jinping suffering from cerebral aneurysm, suggest reports - Chinese President Xi Jinping is reportedly suffering from a cerebral aneurysm, ...",
3523711e-2767-4cac-8e90-81f6fbe81cba,TITLE: Xi Jinping secures third term as China leader: State media. OPENING: President Xi was picked as the party's general secretary for another five-year term in a closed-door vote,
1ff518ef-e7d8-47e1-aa96-1df84ac97478,"TITLE: Journalist Hersh says respect for Vladimir Putin, Xi Jinping growing worldwide. OPENING: Hersh also said that, ""Lashing out at the Houthis, Biden is showing signs of political panic""",
d13481bb-55fb-4e4d-8a03-6092d56426ea,TITLE: Medvedev delivers personal message from Putin to Xi Jinping. OPENING: The politician is currently having a two-day working visit to China,
d01a86ee-ad33-4d30-a852-aa79206bda99,TITLE: European state’s president proposes Xi Jinping statue. OPENING: President Alexander Lukashenko has proposed installing a monument to Chinese leader Xi Jinping at the newly opened stadium in Minsk,
277b4592-3d70-4f85-a3b9-c20fb00bdbf0,TITLE: Xi Jinping expresses grief over Morbi tragedy. OPENING: India News: NEW DELHI: Chinese President Xi Jinping wrote to President Droupadi Murmu and Prime Minister Narendra Modi saying he was shocked to learn about the ...,
4ab5314a-a192-499f-b677-c7b1edd5bafe,"TITLE: Xi Jinping holds phone talks with Zelensky. OPENING: The call will provide a “powerful” boost to bilateral ties, the Ukrainian leader said Chinese President Xi Jinping and his Ukrainian counterpart, Vladimir ...",
1e913404-6648-4f82-8a11-12377499c709,"TITLE: Trump, Xi Jinping meet face-to-face in South Korea over trade | Special Report. OPENING: President Trump will hold a bilateral meeting with Chinese President Xi Jinping. This is their first face-to-face since Mr. Trump returned to the White House. J...",
5bbacbb8-272e-4cf3-b3b5-ab25dea4dd30,TITLE: Xi Jinping ‘Unanimously’ ‘Elected’ President of China Again. OPENING: The Chinese National People's Congress (NPC) unanimously,
124d8136-f8e3-4abe-b8c8-f25cb609555e,TITLE: BRICS should jointly work on AI standardization — Xi Jinping. OPENING: The Chinese leader also stated the key role of the BRICS working group in cooperation and exchange of information on issues connected with AI technology,
16dfca28-a7ca-40c2-9794-ee3a8e62363c,TITLE: Xi Jinping secures historic third term as China leader. OPENING: The Central Committee members on Sunday elected a 25-member Political Bureau which picked the Standing Committee members to govern the country.,
1a9bb460-df99-414e-a2ca-ae6f1f18c940,"TITLE: What Xi Jinping, Who Skipped G20 And ASEAN Summits, Is Up To This Week. OPENING: Eschewing face-time with foreign leaders at global summits this week, Chinese President Xi Jinping on Thursday visited the homes of villagers in a rural part of...",
8dad538c-439b-4d2c-afc8-7d0d11c3bc81,TITLE: Xi Jinping secures third term as China leader: State media. OPENING: President Xi was picked as the party's general secretary for another five-year term in a closed-door vote,
018dcc37-4ac3-4353-81f1-cb4e8525ab62,"TITLE: Iran won’t give ground to US bullyism, Raisi tells Xi Jinping. OPENING: Iran's President Ebrahim Raisi said in a Friday meeting with his Chinese counterpart Xi Jinping that the Islamic Republic of Iran wouldn’t give ground to",
a3bec0e6-37df-41c9-860e-a516b1f8b13e,TITLE: Xi Jinping Fears Chinese Communist Party May Collapse: Report. OPENING: Chinese President Xi Jinping for the past some time has been issuing warnings regarding the collapse of the Communist Party of China (CCP) amidst 415 million ac...,
682e51fb-7339-4810-aab3-2103effb64b9,"TITLE: China expects peace to recover on European continent shortly — Xi Jinping. OPENING: The Chinese leader added that Beijing ""is ready to play its constructive role""",
0e895434-308b-4084-b06d-e8ce396397ea,TITLE: Xi Jinping wins unprecedented third term as Chinese President. OPENING: Xi Jinping has become the longest-serving president of the People's Republic of China since its founding in 1945 after being elected once again for a third five...,
a5386ed8-198c-436e-b385-5c927011f280,"TITLE: China ready to ramp up energy, investment cooperation with Russia — Xi Jinping. OPENING: ""China is going to pool efforts with Russia for increasing the level of interaction in all directions, in order ""to enrich the comprehensive strategic partnersh...",
feb0917d-91eb-4072-8ee4-7fa0059a9a81,TITLE: Xi Jinping Invites You To A Video Call. OPENING: A novel propaganda method—a “video call” from Xi Jinping delivering Lunar New Year’s well-wishes—inspired titters after China Central Television (CCTV...,
df246e7d-c469-4782-ae7f-91bbc273f8e4,"TITLE: Why on Earth Does George Soros Want Xi Jinping to Go?. OPENING: Mister “Open Society,” George Soros, the symbol of globalist regime change Color Revolutions since the 1980s, has just signaled that he and his globalist ci...",
d30cb620-f2b1-482d-9308-0956df24ae1a,"TITLE: What happened during Trump's meeting with Xi Jinping. OPENING: President Trump is back in Washington, D.C., after spending the week in Asia. His trip culminated in a meeting with Chinese President Xi Jinping, which Mr. Trum...",
c64d2171-b0c2-4541-a2c7-cd9aca475b65,"TITLE: Quote of the Day: “Do You Think Xi Jinping is a Dictator?”. OPENING: Hu Chenfeng, a Chinese content creator who first rose to fame making videos about poverty, has been suspended from Bilibili and Weibo after a livestream viewer ...",
6fca04b1-f08b-40af-8495-30d057458d23,TITLE: Xi Jinping elected general secretary of CPC Central Committee: communique. OPENING: Xi Jinping was elected general secretary of the 20th Central Committee of the Communist Party of China (CPC) at the committee's first plenary session held on Su...,
785f8ece-b761-4d78-b8aa-00dcc2306261,"TITLE: Russia's Vladimir Putin and China's Xi Jinping begin talks in Beijing. OPENING: The Russian leader hailed relations between both countries saying they were on an ""unprecedented level"".",
b22d9488-6eae-432b-9ca8-1946ea6aeee2,"TITLE: Biden speaks with Chinese President Xi Jinping. OPENING: President Joe Biden spoke on the phone with Chinese President Xi Jinping on Tuesday, their first conversation since meeting last November in California.",
1bb70e57-5a1e-4897-8ab4-b5de0e03f94b,"TITLE: CCTV+: Xi Jinping leads China’s reform and opening up in new era. OPENING: BEIJING, July 14, 2024 /PRNewswire/ — In December 2012, Xi Jinping, then newly elected general secretary of the Communist Party of China Central Committee, ch...",
c56697a1-3a77-4588-931c-55d55ac484b4,"TITLE: Putin Appreciates ""Dear Friend"" Xi Jinping On His 70th Birthday. OPENING: Russian President Vladimir Putin on Thursday lauded his",
1451ca8f-d1c5-494a-9884-e363c06bef41,"TITLE: Kremlin aide says talks between Putin, Xi Jinping went 'very well'. OPENING: Yury Ushakov noted that the leaders touched upon the issues ""in the trade and economic area, but some foreign policy topics were also discussed""",
5c083f88-cdf3-4c6c-bcee-473a17e913fb,"TITLE: Xi Jinping Arrives in Moscow for State Visit, Putin Talks. OPENING: Chinese Communist Party supremo Xi Jinping landed in Moscow on Monday afternoon, kicking off days of talks on Russia's Ukraine War.",
ec0ee5c8-b954-499b-ac99-9f301ec911cf,"TITLE: Xi Jinping inspects Wuhan, stresses China’s self-reliance in science, technology. OPENING: Chinese President Xi Jinping stressed keeping the lifeline of science and technology firmly in China's own hands and making the country's development more indep...",
9b70f2d7-9a77-4cee-862f-ac5b5e6667b6,"TITLE: Medvedev delivers Putin’s message to Xi Jinping. OPENING: On behalf of the United Russia party, Medvedev congratulated Xi Jinping on the successful 20th National Congress of the Chinese Communist Party, Xi's re-electio...",
c001203f-0367-471a-ac90-10e6faf57a91,"TITLE: China to oppose hegemony, power politics, says Xi Jinping. OPENING: According to the Chinese leader, Beijing seeks to facilitate efforts to build international relations of a new type",
72165a2e-2cdf-4424-9a16-c81b0c5a2d19,TITLE: Vladimir Putin and Xi Jinping Caught Discussing Immortality on Hot Mic. OPENING: Russian president Vladimir Putin and Xi Jinping were recently caught discussing immortality in a hot mic moment.,
3a6eddff-85f4-4ca5-bea4-d530389ac88e,TITLE: The Rise of the Xi Jinping Era. OPENING: China’s Twentieth Party Congress opened this week in Beijing. President Xi Jinping is widely expected to cement his position as Chinese Communist Party leader...,
714a5270-ca3e-4590-a56d-e705faf5754b,"TITLE: China will never renounce the right to use force over Taiwan, says Xi Jinping. OPENING: Xi Jinping made the comments in his opening speech at the ruling Communist Party's 20th party congress in Beijing.",
a53c03d2-2486-42bd-ae0a-43c1d70f909b,TITLE: Xi Jinping Fast Facts. OPENING: Read CNN's Fast Facts about Xi Jinping to learn about the president of the People's Republic of China.,
d46a7434-acf7-40fb-a11d-7780f89a6419,"TITLE: What to expect from Trump meeting with Xi Jinping. OPENING: President Trump will meet Thursday with China's President Xi Jinping. While the leaders have clashed over trade in recent months, Mr. Trump is optimistic they c...",
159a6563-7724-4eff-85b8-ace9410f8d30,TITLE: ‘What adjectives describe Xi Jinping?’ China’s new English textbook asks. OPENING: University language classes focus on the Chinese president’s experience and ideas to ensure a ‘correct worldview’,
baf675ee-8569-4627-8401-c5d04739f1e6,"TITLE: China's Uyghurs: Leak 'links Xi Jinping to crackdown on Muslims'. OPENING: Xi Jinping gave top secret speeches in 2014 which directly and indirectly led to Uyghur Muslims being locked in re-education camps and forcibly sterilized, ana...",
d34ed3c6-ff13-4b92-b30a-13154fdd1404,TITLE: Why Did Xi Jinping Meet the Fake Panchen Lama?. OPENING: China’s President waited a decade before meeting the highly loyal religious leader. The encounter was likely related to the Dalai Lama’s succession.,
0bb75171-334f-4319-92db-16a6a2129d49,"TITLE: Where is Xi Jinping amid China's military purge?. OPENING: Chinese President Xi Jinping's absence from public view, appearing only twice in videos in over a month, amid a military purge and economic challenges, has fuel...",
dc2a29fb-81c9-467d-ae6a-aadc4420e766,"TITLE: Xi Jinping tells Chinese military to boost troop training, war preparedness. OPENING: Chinese leader Xi Jinping on Nov. 8 made his first visit in the new term to the joint operations command centre of the Central Military Commission",
b8ebd473-df84-4372-86e5-32b9881a0cf0,TITLE: China's Xi Jinping Offers Condolences To PM Modi Over Gujarat Bridge Collapse. OPENING: China's President Xi Jinping sent a message of condolence to India's Prime Minister Narendra Modi and Indian President Droupadi Murmu over a deadly bridge colla...,
189a1eb2-b63b-4ece-b675-4e3e023d791b,"TITLE: Putin, Xi Jinping note key role of Russia, China on international arena. OPENING: The Russian president waited until Xi Jinping’s motorcade departed and waved him goodbye",
a9c92ac5-8180-4f00-abc2-e422e7f697b7,"TITLE: 'Full control over Hong Kong achieved...' Xi Jinping at 20th Communist party Congress meet. OPENING: Delivering a report to the twice-a-decade party meeting in Beijing, Xi said China has also waged a major struggle against Taiwan separatism and is determined an...",
07d96696-1df2-40fe-b34f-534b74ed3026,TITLE: Brazil's New President Lula Gets Letter From China's Xi Jinping On Further Cooperation. OPENING: Brazilian new president Luiz Inacio Lula da Silva said on Monday he had received a letter from Chinese leader Xi Jinping expressing a desire to increase coopera...,
f25ad245-67b6-4d3d-ab55-b585fc25ac4c,TITLE: Xi Jinping inspects ties between Chinese financial companies and private firms. OPENING: Xi Jinping inspects ties between Chinese financial companies and private firms - WSJ,
326ae3c6-491e-4ad9-98f8-95fd1931b69a,TITLE: Xi Jinping arrives in Moscow. OPENING: Chinese President Xi Jinping has arrived in Moscow for a three-day state visit to discuss strategic cooperation and the Ukraine conflict,
41c4ca55-b7fa-46a2-8b0a-485ecc0aacf7,"TITLE: President Trump Signs Big Deal with China, Meets Xi Jinping Who Calls Him the “PEACE PRESIDENT”. OPENING: President Trump meets China President Xi Jinping in South Korea. President Trump arrived for the meeting in The Beast. BREAKING: President Trump just ARRIVED fo...",
23c11140-988d-461b-972a-fa6c16d6f83f,"TITLE: Xi Jinping addressing the press. OPENING: Xi Jinping, general secretary of the Communist Party of China Central Committee, began to address the press on Sunday.",
376e8bb7-6ec3-4e96-99ea-b0bdd0852129,"TITLE: PM greets Chinese President Xi Jinping on his birthday. OPENING: ISLAMABAD: Prime Minister Shehbaz Sharif on Thursday extended his greetings to Chinese President Xi Jinping on his birthday.""It is my great pleasure to extend h...",
11b5339e-1ef5-4701-a33f-21a310c464ce,"TITLE: Xi Jinping, Trump hold phone call — Xinhua. OPENING: Previously, the media reported that Donald Trump invited Xi Jinping to his inauguration",
20739399-5da9-4c69-bdd2-438579a35542,"TITLE: Xi Jinping to attend Hong Kong handover celebration. OPENING: BEIJING: Chinese President Xi Jinping will attend events to celebrate 25 years since Hong Kong’s handover to China, state media reported yesterday (June 25), ...",
ab1fa35f-16af-474b-b140-e4d3c19e5b8e,"TITLE: Maldives President Meets China's Xi Jinping Amid Row With India. OPENING: Chinese President Xi Jinping on Wednesday held talks with his Maldivian counterpart Mohamed Muizzu, who is on a five-day state visit, amid a diplomatic row with...",
c87010fd-e9de-477c-a4e4-22ad7c0d1031,TITLE: North Korean leader Kim Jong Un will meet with Chinese leader Xi Jinping. OPENING: North Korean leader Kim Jong Un will meet with Chinese leader Xi Jinping China’s Foreign Ministry says that visiting North Korean leader Kim Jong Un will meet...,
1b6cfa97-9c63-411e-9f63-c2b94fe658e8,"TITLE: China and Brazil should join forces, Xi Jinping tells House Speaker. OPENING: Chinese President Xi Jinping told Brazilian Lower House Speaker Arthur Lira in Beijing Friday that their countries should firmly support each other in the face ...",
16b04fa6-a1a5-4e15-83b4-9c9487cbdbef,"TITLE: Who is China’s President Xi Jinping?. OPENING: BEIJING: When Xi Jinping took power in 2012, some observers predicted he would be the most liberal Communist Party leader in China's history, based on his low-k...",
2dd59970-4256-415b-814b-cf7c6c0d993f,"TITLE: China proposes establishing global AI cooperation organization — Xi Jinping. OPENING: According to the Chinese president, China is ready to work with APEC members to jointly enhance public literacy in AI and bridge the digital and smart technolog...",
649f943b-fa9d-45bd-bf06-e9d5614e9b73,"TITLE: Malaysian PM’s wife declines handshake with Xi Jinping. OPENING: A video that has gained significant traction shows Aziza Ismail, the wife of Malaysian Prime Minister Anwar Ibrahim, declining to shake hands with Chinese Presi...",
b1676f47-c3ff-4403-9b74-e91b044b7893,"TITLE: China’s unspoken question: who will succeed Xi Jinping?. OPENING: The Chinese leader enjoys complete domination of party and state. But to maintain stability, he also needs to signal there is a succession process",
c594796b-9260-436c-8a06-7d147f84d75e,"TITLE: Xi Jinping Holds Phone Call With Russia's Putin: State Media. OPENING: Chinese President Xi Jinping spoke over the phone on Monday with his Russian counterpart Vladimir Putin, state media reported.",
f78c6d7d-cf0b-454e-838e-e8a3f5a79a2a,TITLE: Ten ways China has changed under Xi Jinping. OPENING: BEIJING — Xi Jinping emerged from the 20th Communist Party Congress with a precedent-breaking third leadership term and a Politburo Standing Committee made up...,
ff02a725-d156-4020-bbf0-bd480d4c6500,"TITLE: China’s Xi Jinping Purges Could be Weakening His Position. OPENING: Since coming to power in 2012, Xi Jinping has prosecuted approximately 2.3 million government officials in his anti-corruption campaign, which has also served t...",
3ccf8f9c-f0f1-408b-9d6b-08dc0efe6f94,"TITLE: Xi Jinping Is Very Busy!. OPENING: Xi Jinping -- general secretary of the Chinese Communist party and China's president -- has been very busy this week, hosting a likely ally in Africa and leader...",
87121679-aebd-46aa-8955-6eb71f049982,"TITLE: Trump says call with China's Xi Jinping was ""very productive"". OPENING: President Trump said he had a",
2f1404f3-ca50-4e9e-bb7a-1fd6b877a22c,"TITLE: Return of Xi Jinping frightens colonised countries. OPENING: Beijing [China], November 1 (ANI): As Chinese Communist Party leader Xi Jinping won the historic third term through the 20th National Congress, his return as Ch...",
17c16f02-7e8c-4e3b-a293-6b0e8e6d1b2c,TITLE: China and Russia maintain effective strategic contacts even during pandemic — Xi Jinping. OPENING: The Chinese leader said he is pleased to meet Putin again,
a720c99c-c196-4ea3-b4a5-7c79738e6017,"TITLE: China, Russia must boost coordination to protect security interests — Xi Jinping. OPENING: It was mentioned that some forces interfere in the internal affairs of China and Russia with the excuse of democracy and human rights, violating international l...",
71ecaa36-d453-4366-b691-4522d6df2d1e,TITLE: CGTN: From father to son: The enduring values guiding Xi Jinping. OPENING: **media[655440]**,
4fd19055-da7c-4d81-93e4-9ad02880c9ce,"TITLE: Putin, Xi Jinping provide strategic guidance for Russia-China relations — top diplomat. OPENING: This has helped the China-Russia all-round strategic partnership to maintain a healthy and stable development momentum, Chinese Foreign Minister Wang Yi said",
0b9304c3-48fa-420c-aef3-3c46a066f7dd,"TITLE: Thinking About Xi Jinping Thought on Culture. OPENING: On October 7–8, Politburo Standing Committee member Cai Qi (蔡奇) chaired the National Conference on Propaganda, Ideology, and Cultural Work (People’s Dai...",
b056bd97-d40a-4a70-87db-8fc61701aec5,"TITLE: Xi Jinping describes China, Russia as key victors of World War II. OPENING: According to the Chinese president, the leaders’ participation in celebrations marking the Victory in the World Anti-Fascist War highlights both countries’ ...",
eb915a34-5d15-4e6c-81dd-b49c9f7f12ae,"TITLE: Chinese President Xi Jinping meets with U.S. President Joe Biden. OPENING: An image posted on X, formerly known as Twitter, shows Chinese President Xi Jinping shaking hands with U.S. President Joe Biden upon meeting in San Francisco, U...",
91d1e11c-cfbd-43f6-9108-d492d6e4157c,TITLE: Biden meets with Chinese President Xi Jinping. OPENING: President Joe Biden met with Chinese President Xi Jinping for the first face-to-face conversation between the two leaders in a year. NBC News’ Janis Mackey Fr...,
729fd535-80b1-47d5-b75e-e8816d49c895,TITLE: PM Modi meets Chinese president Xi Jinping at G20 dinner. OPENING: India News: Prime Minister Narendra Modi met Chinese President Xi Jinping on Tuesday at a G20 dinner hosted by Indonesian President Joko Widodo in Bali. It was ...,
b1436806-e244-43eb-a6cd-e5f97763a8f6,TITLE: Christopher Luxon meets with with China's Xi Jinping. OPENING: The Prime Minister has been warmly welcomed by China's leader.,
e317b3fa-a71e-4150-9cd3-0dcf1b173d0f,"TITLE: Zelensky says plans to meet China's Xi Jinping. OPENING: The Ukrainian president also said he was doing his best to prevent Chinese arms supplies to Russia to avoid any risk of ""World War III.""",
d377379b-5472-4576-9c4a-f6d3cbed9532,"TITLE: Xi Jinping Reportedly Suffers Brain Aneurysm: What Is Cerebral Aneurysm?. OPENING: Brain Aneurysm Causes and Symptoms: Brain aneurysms are undetectable till they rupture, usually. Here's what causes them, some pre-rupture signs and symptoms to...",
eeb770f2-eee3-4291-aeb7-90f10bd4b1f7,"TITLE: Putin calls Xi Jinping true leader, strong-willed statesman. OPENING: According to Vladimir Putin, the President of China sets an example for the entire world of what a respectful and equitable dialogue with foreign partners can a...",
ee4afb34-cd82-401f-9241-a7861536fc26,"TITLE: Chinese authorities committed to turning country into major technology power — Xi Jinping. OPENING: Country leaders pay no less close attention to the strategy of comprehensive development of agricultural areas, Xi Jinping said",
